NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04400044,1,0,0,2020,2019,0,.15300,.15300,1,.00000,.00000,23,D,.04250,.04250,12806,D,0,D,0,D,2429,D,28602,D,0,D,0,D,6000,D,127,D,0,D,0,D,0,D,0,D,44000,D,0,-1043,0,0,-1040,-1082,1959,1959,17503,17503,15235,14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0
04400054,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04400084,1,0,0,2020,2019,2,.15300,.15300,2,.12000,.12000,0,T,.00000,.00000,83505,D,1021,D,0,D,0,D,0,D,0,D,0,D,1960,D,100,D,0,D,2,D,2,D,2,D,5668,D,3844,0,3849,3794,0,0,12932,12932,93042,93042,0,0,4000,4000,0,0,0,0,0,0,93042,93042,0,0,7849,7794,7849,7794,0,0,0,0,0,0,0,0,0,0,0
04400094,1,0,68,2020,2019,0,.15300,.15300,2,.40700,.40700,34,D,.05250,.05250,49763,D,0,D,0,D,25200,D,78924,D,0,D,0,D,2000,D,170,D,0,D,0,D,0,D,0,D,8800,D,17026,2883,17044,16819,2886,2859,7614,7614,140824,140824,74963,73135,0,0,0,0,0,0,0,0,140824,140824,0,0,17044,16819,17044,16819,20000,20000,10800,10537,0,0,0,0,0,0,0
04400104,1,0,0,2020,2019,0,.00000,.00000,1,.10000,.10000,45,D,.06250,.06250,0,D,0,D,0,D,16800,D,16182,D,0,D,9000,D,0,D,0,D,0,D,0,D,0,D,0,D,200,D,458,127,460,440,128,111,0,0,16800,16800,16800,16390,0,0,0,0,0,0,0,0,16800,16800,0,0,460,440,460,440,0,0,0,0,0,0,0,0,0,0,0
04400114,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,02,D,.00000,.00000,86000,D,0,D,0,D,0,D,0,D,0,D,15540,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,10978,0,10987,10875,0,0,13158,13158,80966,80966,0,0,0,0,0,0,0,0,0,0,80966,80966,0,0,10987,10875,10987,10875,0,0,0,0,0,0,0,0,0,0,0
04400164,1,0,0,2020,2019,0,.00000,.00000,1,.00000,.00000,03,D,.00000,.00000,0,D,0,D,12006,D,439,D,24582,D,0,D,0,D,2000,D,3703,D,0,D,0,D,0,D,0,D,9559,D,0,-25,0,0,-25,-26,0,0,12445,12445,12445,12141,0,0,0,0,0,0,0,0,2886,2886,0,0,0,0,0,0,12200,12200,15747,15367,0,0,0,0,0,0,0
04400224,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,28,D,.05010,.05010,31000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1891,674,1893,1865,675,658,4743,4743,29591,29591,29591,28869,0,0,0,0,0,0,0,0,29591,29591,0,0,1893,1865,1893,1865,6900,6900,0,0,0,0,0,0,0,0,0
04400264,1,0,63,2020,2019,0,.15300,.15300,2,.10000,.10000,33,D,.04500,.04500,600,D,941,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1211,835,1214,1174,836,816,236,236,36541,36541,36541,35650,0,0,0,0,0,0,0,0,36541,36541,0,0,1214,1174,1214,1174,16050,16050,0,0,0,0,0,0,0,0,0
04400264,2,0,0,2020,2019,0,.15300,.15300,1,.10000,.10000,33,D,.05350,.05350,20878,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,866,500,868,848,502,486,3194,3194,20878,20878,20878,20369,0,0,0,0,0,0,0,0,20878,20878,0,0,868,848,868,848,8000,8000,0,0,0,0,0,0,0,0,0
04400454,1,0,0,2020,2019,0,.00000,.00000,1,.18000,.18000,02,D,.00000,.00000,0,D,0,D,0,D,0,D,5082,D,0,D,0,D,0,D,13,D,0,D,0,D,0,D,0,D,10344,D,1672,0,1674,1647,0,0,0,0,27771,27771,0,0,0,0,0,0,0,0,0,0,27771,27771,0,0,1674,1647,1674,1647,0,0,0,0,0,0,0,0,0,0,0
04400584,1,0,51,2020,2019,0,.15300,.15300,2,.22000,.22000,28,D,.06840,.06840,100000,D,6566,D,0,D,0,D,0,D,0,D,0,D,4000,D,2135,D,0,D,0,D,0,D,0,D,4364,D,12415,5094,12434,12209,5100,5032,16305,16305,118566,118566,118566,115674,0,0,0,0,0,0,0,0,118566,118566,0,0,12434,12209,12434,12209,13800,13800,0,0,0,0,0,0,0,0,0
04400584,2,0,0,2020,2019,1,.00000,.00000,1,-.0765,-.0765,28,D,-.0077,-.0077,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,10100,0,0,0,0,0,0,0,0,0
04400614,1,62,0,2020,2019,0,.15300,.15300,2,.12000,.12000,24,D,.08400,.11400,26400,D,69400,D,0,D,0,D,0,D,0,D,0,D,5800,D,100,D,0,D,0,D,0,D,0,D,1260,D,8415,3088,8420,8365,3099,2970,14657,14657,97800,97800,97800,95415,0,0,0,0,0,0,0,0,97800,97800,0,0,8420,8365,8420,8365,24400,24195,10259,9883,1302,1364,0,0,0,0,0
04400674,1,34,0,2020,2019,2,.15300,.15300,2,.24000,.24000,22,D,.05050,.05050,105000,D,120000,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,8400,D,2,D,2,D,2,D,6848,D,31269,10189,31293,31007,10191,10172,34425,34425,225000,225000,225000,219512,4000,4000,0,0,1200,1200,0,0,225000,225000,0,0,36493,36207,36493,36207,0,0,0,0,0,0,0,0,0,0,0
04400684,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,38,D,.06560,.06560,23000,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1100,1050,1102,1075,1051,1044,3519,3519,23000,23000,23000,22439,0,0,0,0,0,0,0,0,23000,23000,0,0,1102,1075,1102,1075,2270,2270,0,0,0,0,0,0,0,0,0
04400684,2,0,0,2020,2019,0,.15300,.15300,1,.10000,.10000,38,D,.06710,.06710,20613,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,840,892,841,821,892,885,3154,3154,20613,20613,20613,20110,0,0,0,0,0,0,0,0,20613,20613,0,0,841,821,841,821,2270,2270,0,0,0,0,0,0,0,0,0
04400684,3,0,0,2020,2019,0,.15300,.15300,1,.10000,.10000,38,D,.06710,.06710,17200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,498,663,500,480,663,656,2632,2632,17200,17200,17200,16781,0,0,0,0,0,0,0,0,17200,17200,0,0,500,480,500,480,2270,2270,0,0,0,0,0,0,0,0,0
04400734,1,0,0,2020,2019,6,.15300,.15300,1,.06060,.06060,47,D,.09960,.09960,40362,D,0,D,0,D,0,D,0,D,0,D,7800,D,0,D,0,D,0,D,5,D,6,D,6,D,0,D,-7758,1013,-7744,-7910,1017,962,6175,6175,40362,40362,40362,39378,2364,2323,5679,5679,0,0,2064,2231,40362,40362,0,0,2364,2323,2364,2323,4500,4500,0,0,0,0,0,0,413,435,0
04400754,1,0,0,2020,2019,2,.15300,.15300,1,.00000,.00000,33,D,.04530,.04530,23964,D,0,D,0,D,0,D,0,D,0,D,7104,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,354,0,0,355,338,3666,3666,23964,23964,23964,23380,561,531,0,0,0,0,0,0,23964,23964,0,0,561,531,561,531,11200,11200,0,0,0,0,0,0,0,0,0
04400794,1,0,0,2020,2019,0,.15300,.15300,1,.17650,.17650,38,D,.07320,.07320,9000,D,0,D,0,D,0,D,0,D,0,D,6960,D,0,D,50,D,0,D,0,D,0,D,0,D,0,D,124,467,131,46,468,455,1377,1377,14400,14400,14400,14049,0,0,0,0,0,0,89,154,14400,14400,0,0,220,200,220,200,2270,2270,50,49,0,0,0,0,7,12,0
04400794,3,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,38,D,-.0061,-.0061,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270,2270,0,0,0,0,0,0,0,0,0
04400804,1,50,0,2020,2019,2,.15300,.15300,2,.00000,.21060,11,D,.03000,.04000,24996,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,0,D,1,D,2,D,2020,D,-7201,132,-7191,-7310,134,112,3824,3824,24996,24996,24996,24386,60,20,1400,1400,0,0,5791,5910,24996,24996,0,0,60,20,60,20,6000,6000,0,0,0,0,0,0,0,0,0
04400874,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,12,D,.00000,.00000,0,D,0,D,0,D,0,D,4842,D,0,D,2560,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-160,0,0,-160,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200,148,146,0,0,0,0,0,0,0
04400884,1,53,0,2020,2019,0,.15300,.15300,2,.12000,.12000,05,D,.04030,.04030,34371,D,61421,D,0,D,0,D,0,D,0,D,0,D,10000,D,0,D,0,D,0,D,0,D,0,D,32124,D,6052,935,6052,6045,937,906,14656,14656,95792,95792,95792,93456,0,0,0,0,0,0,0,0,63668,63668,0,0,6052,6045,6052,6045,9074,9074,40979,39968,0,0,0,0,0,0,0
04400884,2,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,05,D,.08000,.09300,62924,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,7008,2470,7018,6905,2476,2405,9627,9627,62924,62924,62924,61389,0,0,0,0,0,0,0,0,62924,62924,0,0,7018,6905,7018,6905,4537,4537,0,0,0,0,0,0,0,0,0
04400884,3,0,0,2020,2019,2,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9074,9074,0,0,0,0,0,0,0,0,0
04400884,4,0,0,2020,2019,2,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9074,9074,0,0,0,0,0,0,0,0,0
04400914,1,0,0,2020,2019,3,.00000,.00000,1,-.3400,-.3400,02,D,.00000,.00000,0,D,0,D,0,D,963,D,0,D,0,D,0,D,2700,D,250,D,0,D,0,D,1,D,1,D,9440,D,0,0,0,0,0,0,0,0,4087,4087,0,0,0,0,0,0,0,0,0,0,4087,4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04400934,1,61,0,2020,2019,0,.15300,.15300,2,.10000,.10000,33,D,.04500,.04500,0,D,34421,D,0,D,0,D,0,D,0,D,0,D,11900,D,0,D,0,D,0,D,0,D,0,D,244,D,999,739,1002,962,741,721,5266,5266,34421,34421,34421,33581,0,0,0,0,0,0,0,0,34421,34421,0,0,1002,962,1002,962,16050,16050,12144,11604,0,0,0,0,0,0,0
04400934,2,39,0,2020,2019,2,.15300,.15300,2,.12000,.12000,33,D,.06210,.06210,34056,D,30775,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2,D,2,D,2,D,0,D,459,1663,464,409,1668,1609,9919,9919,64831,64831,64831,63250,4000,4000,0,0,0,0,0,0,64831,64831,0,0,4464,4409,4464,4409,16050,16050,0,0,0,0,0,0,0,0,0
04400944,1,47,0,2020,2019,2,.03800,.03800,2,.35000,.35000,05,D,.09300,.09300,288464,D,243189,D,0,D,0,D,0,D,0,D,0,D,11000,D,380,D,0,D,1,D,2,D,2,D,33900,D,121034,42923,121101,120304,42937,42774,50912,52102,531653,531653,531653,518686,0,0,0,0,0,0,0,0,497753,497753,0,0,121101,120304,121101,120304,9074,9074,193,220,0,0,0,0,0,0,0
04400994,1,0,36,2020,2019,0,.15300,.15300,2,.22000,.22000,05,D,.10250,.10250,57792,D,99879,D,0,D,0,D,0,D,0,D,0,D,4900,D,0,D,0,D,0,D,0,D,0,D,12032,D,17201,5602,17220,16995,5616,5453,24124,24124,140322,140322,140322,136900,0,0,0,0,0,0,0,0,140322,140322,0,0,17220,16995,17220,16995,9074,9074,16420,16177,0,0,0,0,0,0,0
04401054,1,0,0,2020,2019,0,.15300,.15300,1,.22200,.22200,33,D,.05900,.05900,19000,D,0,D,0,D,8000,D,22182,D,0,D,0,D,1900,D,112,D,0,D,0,D,0,D,0,D,1800,D,2591,913,2593,2566,915,897,2907,2907,35425,35425,27242,26578,0,0,0,0,0,0,0,0,35425,35425,0,0,2593,2566,2593,2566,8000,8000,3812,3719,0,0,0,0,0,0,0
04401054,2,0,0,2020,2019,0,.03800,.03800,1,.35000,.35000,33,D,.06850,.06850,243189,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,56001,16109,56040,55571,16110,16097,23921,24516,243189,243189,243189,237258,0,0,0,0,0,0,0,0,243189,243189,0,0,56040,55571,56040,55571,8000,8000,0,0,0,0,0,0,0,0,0
04401104,1,68,0,2020,2019,0,.15300,.15300,2,.12000,.12000,28,D,.06840,.06840,12000,D,60000,D,0,D,0,D,19200,D,0,D,0,D,4400,D,0,D,0,D,0,D,0,D,0,D,1356,D,7137,2945,7142,7087,2951,2880,11016,11016,88450,88450,88450,86293,0,0,0,0,0,0,0,0,88450,88450,0,0,7142,7087,7142,7087,15100,15100,0,0,0,0,0,0,0,0,0
04401104,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,28,D,.05010,.05010,33261,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2331,858,2333,2306,859,842,5089,5089,33261,33261,33261,32450,0,0,0,0,0,0,0,0,33261,33261,0,0,2333,2306,2333,2306,6900,6900,0,0,0,0,0,0,0,0,0
04401164,1,0,0,2020,2019,0,.15300,.15300,1,.23180,.23170,01,D,.03430,.03460,100794,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,0,D,0,D,0,D,0,D,0,D,11376,D,15111,3269,15119,15028,3270,3253,15421,15421,102913,102913,102913,100403,0,0,0,0,0,0,0,0,91537,91537,0,0,15119,15028,15119,15028,2000,2000,20087,19597,0,0,0,0,0,0,0
04401174,1,37,0,2020,2019,2,.15300,.15300,1,-.4000,-.4000,22,D,-.1200,-.1200,309,D,0,D,0,D,0,D,14742,D,0,D,6828,D,0,D,0,D,0,D,1,D,2,D,2,D,0,D,-124,-37,-124,-124,-37,-37,47,47,309,309,309,301,0,0,0,0,0,0,124,124,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0
04401204,1,41,0,2020,2019,2,.15300,.15300,1,.12000,.12000,31,D,.01750,.01750,52000,D,0,D,0,D,0,D,0,D,0,D,13300,D,0,D,25,D,0,D,2,D,2,D,2,D,0,D,1618,720,1621,1580,720,715,7956,7956,67500,67500,52000,50732,4000,4000,0,0,0,0,0,0,67500,67500,0,0,5621,5580,5621,5580,0,0,0,0,50,50,0,0,0,0,0
04401204,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,31,D,.05530,.05530,45073,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3748,939,3751,3723,943,904,6896,6896,45073,45073,45073,43974,0,0,0,0,0,0,0,0,45073,45073,0,0,3751,3723,3751,3723,0,0,0,0,0,0,0,0,0,0,0
04401284,1,52,0,2020,2019,0,.15300,.15300,2,.12000,.12000,01,D,.04000,.04020,0,D,75000,D,0,D,0,D,0,D,0,D,0,D,450,D,150,D,0,D,0,D,0,D,0,D,0,D,5143,2721,5147,5092,2722,2713,11475,11475,70527,70527,70527,68807,0,0,0,0,0,0,0,0,70527,70527,0,0,5147,5092,5147,5092,4000,4000,6338,6183,0,0,0,0,0,0,0
04401294,1,0,0,2020,2019,0,.15300,.15300,1,.22200,.22200,02,D,.00000,.00000,28017,D,0,D,5947,D,0,D,24000,D,0,D,9600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4176,0,4178,4151,0,0,4287,4287,48633,48633,0,0,0,0,0,0,0,0,0,0,48633,48633,0,0,4178,4151,4178,4151,0,0,0,0,0,0,0,0,0,0,0
04401314,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,23,D,.02410,.02340,0,D,0,D,0,D,600,D,0,D,0,D,0,D,2900,D,0,D,0,D,0,D,0,D,0,D,2400,D,0,-2145,0,0,-2141,-2194,0,0,850,850,850,829,0,0,0,0,0,0,0,0,850,850,0,0,0,0,0,0,0,0,0,0,1500,1500,0,0,0,0,0
04401324,1,0,0,2020,2019,3,.15300,.15300,1,.22000,.22000,05,D,.08000,.08000,36680,D,0,D,0,D,0,D,0,D,0,D,24072,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6025,697,6038,5882,709,571,5612,5612,77895,77895,77895,75995,1500,1500,0,0,0,0,0,0,77895,77895,0,0,7538,7382,7538,7382,9074,9074,0,0,0,0,0,0,0,0,0
04401354,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,29,D,.00000,.00000,35413,D,0,D,0,D,0,D,0,D,0,D,11908,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2589,0,2592,2564,0,0,5418,5418,35413,35413,0,0,0,0,0,0,0,0,0,0,35413,35413,0,0,2592,2564,2592,2564,0,0,0,0,0,0,0,0,0,0,0
04401364,1,70,0,2020,2019,1,.15300,.15300,2,.22200,.22200,33,D,.05900,.05900,46138,D,0,D,0,D,0,D,24924,D,0,D,14400,D,0,D,788,D,0,D,0,D,0,D,0,D,3600,D,3902,1304,3907,3852,1307,1271,7059,7059,65658,65658,46738,45598,500,500,0,0,0,0,0,0,65658,65658,0,0,4407,4352,4407,4352,16050,16050,4388,4281,0,0,0,0,0,0,0
04401364,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,33,D,.06000,.06000,23434,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1152,647,1154,1127,648,630,3585,3585,23434,23434,23434,22862,0,0,0,0,0,0,0,0,23434,23434,0,0,1154,1127,1154,1127,8000,8000,0,0,0,0,0,0,0,0,0
04401434,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,24,D,-.0315,-.0316,0,D,0,D,0,D,0,D,9085,D,0,D,0,D,810,D,73,D,0,D,0,D,0,D,0,D,0,D,0,-550,0,0,-550,-549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12200,12098,1106,1081,550,535,0,0,0,0,0
04401464,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,24240,D,0,D,0,D,5100,D,137,D,0,D,0,D,0,D,0,D,8700,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,13937,13597,0,0,0,0,0,0,0
04401474,1,60,0,2020,2019,0,.15300,.15300,2,.12000,.12000,03,D,.02590,.02590,53000,D,0,D,0,D,1100,D,15150,D,0,D,0,D,3200,D,1035,D,0,D,0,D,0,D,0,D,2916,D,4717,768,4721,4666,769,753,8109,8109,66978,66978,54100,52781,0,0,0,0,0,0,0,0,66978,66978,0,0,4721,4666,4721,4666,24400,24400,7943,7757,0,0,0,0,0,0,0
04401514,1,49,0,2020,2019,1,.15300,.15300,1,.10000,.10000,34,D,.05250,.05250,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,2200,D,0,D,0,D,0,D,0,D,0,D,0,D,663,786,665,635,788,768,4590,4590,30000,30000,30000,29268,500,500,0,0,0,0,0,0,30000,30000,0,0,1165,1135,1165,1135,15000,15000,2200,2146,0,0,0,0,0,0,0
04401524,1,87,0,2020,2019,1,.00000,.00000,1,.00000,.00000,05,D,-.0639,-.0639,0,D,0,D,0,D,0,D,10206,D,0,D,20776,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9074,9074,0,0,0,0,0,0,0,0,0
04401554,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,0,D,22542,D,0,D,49648,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,0,0,0,0,0,0,0,4548,4548,4548,4437,0,0,0,0,0,0,0,0,4548,4548,0,0,0,0,0,0,10000,10000,2000,1951,0,0,0,0,0,0,0
04401624,1,61,0,2020,2019,0,.15300,.15300,2,.12000,.12000,22,D,.04970,.04970,19000,D,73455,D,0,D,0,D,0,D,0,D,0,D,4900,D,1269,D,0,D,0,D,0,D,0,D,2400,D,7774,4049,7779,7724,4050,4035,14146,14146,92455,92455,92455,90200,0,0,0,0,0,0,0,0,92455,92455,0,0,7779,7724,7779,7724,0,0,0,0,0,0,0,0,0,0,0
04401634,1,24,0,2020,2019,1,.15300,.15300,1,.12000,.12000,34,D,.05430,.05430,55000,D,0,D,0,D,0,D,0,D,0,D,14400,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,2118,2010,2121,2080,2013,1988,8415,8415,55000,55000,55000,53659,2000,2000,0,0,0,0,0,0,55000,55000,0,0,4121,4080,4121,4080,15000,15000,0,0,0,0,0,0,0,0,0
04401664,1,41,0,2020,2019,1,.15300,.15300,1,.22000,.22000,33,D,.07860,.07860,82529,D,0,D,0,D,0,D,0,D,0,D,0,D,9000,D,0,D,0,D,1,D,1,D,1,D,8876,D,6434,3312,6442,6352,3315,3279,12627,12627,82529,82529,82529,80516,2000,2000,0,0,0,0,0,0,73653,73653,0,0,8442,8352,8442,8352,11200,11200,17876,17196,0,0,0,0,0,0,0
04401664,2,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0
04401674,1,0,0,2020,2019,0,.00000,.00000,1,.18000,.18000,43,D,.00000,.00000,0,D,0,D,0,D,22000,D,16182,D,0,D,0,D,1000,D,0,D,0,D,0,D,0,D,0,D,5080,D,1285,0,1287,1260,0,0,0,0,24546,24546,0,0,0,0,0,0,0,0,0,0,24546,24546,0,0,1287,1260,1287,1260,0,0,0,0,0,0,0,0,0,0,0
04401694,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,10,D,.00000,.00000,0,D,0,D,0,D,0,D,9000,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04401704,1,0,0,2020,2019,3,.02900,.02900,2,.24000,.24000,22,D,.05050,.05050,243189,D,0,D,0,D,0,D,0,D,0,D,16800,D,10000,D,378,D,0,D,2,D,2,D,2,D,2436,D,38471,11516,38494,38208,11518,11488,23532,24127,252089,252089,243189,237258,4500,4500,0,0,0,0,0,0,252089,252089,0,0,42994,42708,42994,42708,0,0,0,0,0,0,0,0,0,0,0
04401804,1,34,0,2020,2019,2,.15300,.15300,2,.22000,.22000,49,D,.06500,.06500,40000,D,76636,D,0,D,0,D,0,D,0,D,0,D,1300,D,450,D,0,D,2,D,2,D,2,D,9660,D,7550,5804,7569,7344,5806,5778,17845,17845,114636,114636,114636,111840,4000,4000,0,0,0,0,0,0,114636,114636,0,0,11569,11344,11569,11344,0,0,0,0,0,0,0,0,0,0,0
04401814,1,47,0,2020,2019,0,.15300,.15300,2,.10000,.10000,38,D,.06710,.06710,30000,D,0,D,0,D,0,D,0,D,0,D,12840,D,0,D,67,D,0,D,0,D,0,D,0,D,0,D,557,1030,560,520,1032,1016,4590,4590,30000,30000,30000,29268,0,0,0,0,0,0,0,0,30000,30000,0,0,560,520,560,520,4540,4540,67,65,0,0,0,0,0,0,0
04401814,2,0,0,2020,2019,1,.00000,.00000,1,-.0765,-.0765,38,D,-.0061,-.0061,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,3654,0,0,0,0,0,0,0,0,0
04401854,1,60,0,2020,2019,0,.15300,.15300,2,.12000,.12000,44,D,.00000,.00000,32836,D,28756,D,0,D,0,D,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,0,D,4070,0,4075,4020,0,0,9424,9424,61592,61592,0,0,0,0,0,0,0,0,0,0,61592,61592,0,0,4075,4020,4075,4020,0,0,0,0,0,0,0,0,0,0,0
04401894,1,66,0,2020,2019,0,.15300,.15300,2,.22200,.22200,03,D,.02590,.02590,42350,D,0,D,0,D,0,D,9582,D,0,D,0,D,3340,D,0,D,0,D,0,D,0,D,0,D,0,D,2501,409,2505,2450,411,393,6480,6480,49811,49811,42350,41317,0,0,0,0,0,0,0,0,49811,49811,0,0,2505,2450,2505,2450,24400,24400,4003,3912,0,0,0,0,0,0,0
