NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04229904,1,64,0,2020,2019,3,.15300,.15300,2,.22000,.22000,10,D,.00000,.00000,0,D,75000,D,0,D,0,D,30389,D,3600,D,0,D,1900,D,440,D,0,D,0,D,1,D,1,D,14400,D,6563,0,6638,6413,0,0,11475,11475,105860,105860,0,0,3000,3000,0,0,0,0,0,0,105860,105860,0,0,9638,9413,9638,9413,0,0,0,0,0,0,0,0,0,0,0
04229914,1,48,0,2020,2019,2,.15300,.15300,2,.22000,.22000,44,D,.00000,.00000,89000,D,76000,D,0,D,0,D,0,D,0,D,0,D,4200,D,40,D,0,D,1,D,2,D,2,D,6912,D,15865,0,15940,15715,0,0,25245,25245,152688,152688,0,0,4000,4000,0,0,0,0,0,0,152688,152688,0,0,19940,19715,19940,19715,0,0,0,0,0,0,0,0,0,0,0
04229924,1,62,0,2020,2019,1,.15300,.15300,2,.12000,.12000,36,D,.02860,.03020,0,D,41500,D,0,D,0,D,0,D,0,D,0,D,7800,D,8683,D,0,D,0,D,0,D,0,D,6676,D,4606,1447,4624,4569,1452,1436,6350,6350,70334,70334,70334,68619,500,500,0,0,0,0,0,0,70334,70334,0,0,5124,5069,5124,5069,0,0,0,0,0,0,0,0,0,0,0
04229964,1,0,0,2020,2019,1,.15300,.15300,1,.25980,.25980,10,D,.00000,.00000,25000,D,0,D,0,D,0,D,0,D,0,D,15300,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-3964,0,-3829,-4235,0,0,3825,3825,25300,25300,0,0,695,665,1305,1335,0,0,2524,2900,25300,25300,0,0,695,665,695,665,0,0,0,0,0,0,0,0,0,0,0
04229964,2,60,0,2020,2019,0,.15300,.15300,2,.15000,.15000,10,D,.00000,.00000,30000,D,0,D,0,D,0,D,6535,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,610,0,623,583,0,0,4590,4590,30634,30634,0,0,0,0,0,0,0,0,0,0,30634,30634,0,0,623,583,623,583,0,0,0,0,0,0,0,0,0,0,0
04229964,3,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1573,0,1582,1555,0,0,4590,4590,27000,27000,0,0,0,0,0,0,0,0,0,0,27000,27000,0,0,1582,1555,1582,1555,0,0,0,0,0,0,0,0,0,0,0
04230034,1,0,0,2020,2019,0,.00000,.00000,1,.02350,.10000,33,D,-.0229,.00000,0,D,0,D,0,D,15228,D,16814,D,0,D,0,D,20420,D,0,D,0,D,0,D,0,D,0,D,0,D,391,0,398,378,0,0,0,0,16181,16181,16181,15786,0,0,0,0,0,0,0,0,16181,16181,0,0,398,378,398,378,8000,8000,20420,19678,0,0,0,0,0,0,0
04230054,1,45,0,2020,2019,2,.15300,.15300,2,.24000,.24000,33,D,.07400,.07400,100000,D,100000,D,0,D,0,D,0,D,0,D,0,D,3000,D,0,D,0,D,2,D,2,D,2,D,2808,D,26398,11477,26493,26207,11505,11423,30600,30600,200000,200000,200000,195122,4000,4000,0,0,0,0,0,0,200000,200000,0,0,30493,30207,30493,30207,16050,16050,5808,5422,0,0,0,0,0,0,0
04230074,1,0,0,2020,2019,1,.15300,.15300,2,.51760,.22200,02,D,.00000,.00000,0,D,34000,D,0,D,0,D,15523,D,0,D,0,D,3400,D,346,D,0,D,0,D,1,D,1,D,9260,D,273,0,325,168,0,0,5202,5202,47011,47011,0,0,2000,2000,0,0,0,0,0,102,47011,47011,0,0,2325,2270,2325,2270,0,0,0,0,0,0,0,0,0,0,0
04230124,1,27,0,2020,2019,0,.15300,.15300,2,.12000,.12000,10,D,.00000,.00000,41130,D,30160,D,0,D,0,D,0,D,0,D,9000,D,0,D,195,D,0,D,0,D,0,D,0,D,0,D,5508,0,5527,5472,0,0,10907,10907,73690,73690,0,0,0,0,0,0,0,0,0,0,73690,73690,0,0,5527,5472,5527,5472,0,0,0,0,0,0,0,0,0,0,0
04230154,1,0,0,2020,2019,0,.15300,.15300,1,-.0765,-.0765,38,D,-.0061,-.0061,6000,D,0,D,1500,D,0,D,0,D,0,D,0,D,3100,D,500,D,0,D,0,D,0,D,0,D,5356,D,-459,-37,-459,-459,-37,-37,918,918,7500,7500,7500,7317,0,0,0,0,0,0,459,459,7500,7500,0,0,0,0,0,0,2270,2270,8956,8738,0,0,0,0,37,36,0
04230164,1,0,0,2020,2019,3,.15300,.15300,2,.33060,.33060,10,D,.00000,.00000,0,D,45000,D,0,D,0,D,0,D,0,D,0,D,650,D,0,D,0,D,2,D,2,D,2,D,456,D,-4068,0,-3994,-4215,0,0,6885,6885,45000,45000,0,0,2084,2029,2416,2471,0,0,1578,1744,45000,45000,0,0,2084,2029,2084,2029,0,0,0,0,0,0,0,0,0,0,0
04230184,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,17,D,.05700,.05700,84004,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,202,D,0,D,0,D,0,D,0,D,4528,D,11288,3941,11325,11213,3946,3930,12853,12853,82504,82504,82504,80492,0,0,0,0,0,0,0,0,82504,82504,0,0,11325,11213,11325,11213,3000,3000,0,0,0,0,0,0,0,0,0
04230214,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,39,D,.00000,.00000,0,D,0,D,0,D,1087,D,13411,D,0,D,0,D,2000,D,110,D,0,D,0,D,0,D,0,D,480,D,0,0,0,0,0,0,0,0,1087,1087,1087,1061,0,0,0,0,0,0,0,0,1087,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04230224,1,0,0,2020,2019,7,.15300,.15300,1,.21060,.21060,05,D,.00000,.00000,35502,D,0,D,0,D,0,D,0,D,0,D,0,D,5000,D,0,D,0,D,3,D,3,D,3,D,12452,D,-7343,0,-7288,-7454,0,0,5432,5432,35502,35502,35502,34636,1781,1740,4200,4200,0,0,3088,3254,35502,35502,0,0,1781,1740,1781,1740,9074,9074,17452,17026,0,0,0,0,0,0,0
04230234,1,0,0,2020,2019,3,.07990,.07990,2,.32000,.32000,50,D,.07650,.07650,244882,D,125000,D,0,D,0,D,0,D,0,D,0,D,6500,D,100,D,0,D,2,D,3,D,3,D,31876,D,61394,20266,61595,60993,20319,20159,43785,44380,369882,369882,369882,360861,6000,6000,0,0,0,0,0,0,338006,338006,0,0,67595,66993,67595,66993,0,0,31876,31099,0,0,0,0,0,0,0
04230254,1,0,0,2020,2019,1,.15300,.15300,2,.25980,.25980,14,D,.07830,.07830,2900,D,28000,D,0,D,0,D,0,D,0,D,9420,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-3958,725,-3904,-4066,732,710,4728,4728,30900,30900,30900,30146,650,610,1350,1390,0,0,2554,2676,30900,30900,0,0,650,610,650,610,0,0,0,0,0,0,0,0,460,470,0
04230274,1,0,0,2020,2019,3,.06660,.06660,2,.24000,.24000,34,D,.05250,.05250,138000,D,60000,D,0,D,0,D,0,D,0,D,0,D,8600,D,3132,D,0,D,0,D,2,D,2,D,13096,D,25970,9457,26065,25779,9466,9440,29662,30257,200300,200300,200300,195415,4500,4500,0,0,0,0,0,0,200300,200300,0,0,30565,30279,30565,30279,20000,20000,20000,20000,0,0,0,0,0,0,0
04230274,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1333,783,1342,1315,788,774,3825,3825,25000,25000,25000,24390,0,0,0,0,0,0,0,0,25000,25000,0,0,1342,1315,1342,1315,10000,10000,0,0,0,0,0,0,0,0,0
04230334,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.22000,47,D,.05750,.05750,58000,D,0,D,0,D,0,D,0,D,0,D,0,D,1400,D,405,D,0,D,0,D,0,D,0,D,200,D,4590,2414,4609,4552,2419,2405,8874,8874,51975,51975,51975,50707,0,0,0,0,0,0,0,0,51975,51975,0,0,4609,4552,4609,4552,4500,4500,0,0,0,0,0,0,0,0,0
04230354,1,0,26,2020,2019,0,.15300,.15300,2,.12000,.12000,45,D,.06250,.06250,22620,D,38000,D,0,D,0,D,0,D,0,D,14400,D,0,D,175,D,0,D,0,D,0,D,0,D,0,D,3784,1853,3802,3747,1864,1830,9275,9275,59320,59320,59320,57873,0,0,0,0,0,0,0,0,59320,59320,0,0,3802,3747,3802,3747,0,0,0,0,0,0,0,0,0,0,0
04230384,1,34,0,2020,2019,3,.15300,.15300,2,.12000,.12000,44,D,.00000,.00000,45692,D,55367,D,0,D,0,D,0,D,0,D,0,D,3400,D,30,D,0,D,2,D,3,D,3,D,5292,D,2793,0,2811,2756,0,0,15462,15462,101059,101059,0,0,6000,6000,0,0,0,0,0,0,101059,101059,0,0,8811,8756,8811,8756,0,0,0,0,0,0,0,0,0,0,0
04230394,1,35,0,2020,2019,0,.15300,.15300,2,.12000,.12000,05,D,.02000,.04000,23653,D,27253,D,0,D,0,D,0,D,0,D,31200,D,0,D,0,D,0,D,0,D,0,D,0,D,300,D,2774,291,2793,2738,298,278,7789,7789,50906,50906,50906,49664,0,0,0,0,0,0,0,0,50906,50906,0,0,2793,2738,2793,2738,9074,9074,300,293,0,0,0,0,0,0,0
04230444,1,0,66,2020,2019,1,.02900,.02900,2,.24000,.24000,31,D,.06370,.06370,244882,D,0,D,0,D,0,D,0,D,0,D,0,D,18760,D,50,D,0,D,0,D,0,D,0,D,8400,D,38437,10270,38533,38247,10314,10182,23581,24176,236882,236882,244882,238909,500,500,0,0,0,0,0,0,236882,236882,0,0,39033,38747,39033,38747,0,0,0,0,0,0,0,0,0,0,0
04230494,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,600,D,0,D,0,D,0,D,1300,D,60,D,0,D,0,D,0,D,0,D,315,D,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04230504,1,41,0,2020,2019,3,.15300,.15300,1,.33060,.33060,44,D,.00000,.00000,43000,D,0,D,0,D,0,D,0,D,0,D,0,D,650,D,600,D,0,D,2,D,2,D,3,D,0,D,-3397,0,-3328,-3535,0,0,6579,6579,43000,43000,0,0,2681,2640,1819,1860,0,0,1509,1675,43000,43000,0,0,2681,2640,2681,2640,0,0,0,0,0,0,0,0,0,0,0
04230504,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,31200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2077,0,2086,2059,0,0,4774,4774,31200,31200,0,0,0,0,0,0,0,0,0,0,31200,31200,0,0,2086,2059,2086,2059,0,0,0,0,0,0,0,0,0,0,0
04230514,1,0,0,2020,2019,1,.15300,.15300,2,.25980,.25980,0,T,.00000,.00000,14000,D,24803,D,0,D,0,D,0,D,0,D,0,D,1400,D,0,D,0,D,1,D,1,D,1,D,0,D,-1905,0,-1851,-2013,0,0,5937,5937,38803,38803,0,0,1440,1400,560,600,0,0,1292,1413,38803,38803,0,0,1440,1400,1440,1400,0,0,0,0,0,0,0,0,0,0,0
04230554,1,58,0,2020,2019,0,.03800,.03800,2,.24000,.24000,10,D,.00000,.00000,252664,D,0,D,0,D,0,D,0,D,0,D,0,D,18760,D,85,D,0,D,0,D,0,D,0,D,2400,D,62158,0,62253,61967,0,0,23831,24426,332333,332333,0,0,0,0,0,0,0,0,0,0,332333,332333,0,0,62253,61967,62253,61967,0,0,0,0,0,0,0,0,0,0,0
04230564,1,0,0,2020,2019,0,.00000,.00000,1,.22200,.22200,23,D,.04250,.04250,0,D,0,D,0,D,8604,D,26971,D,0,D,32760,D,0,D,1150,D,0,D,0,D,0,D,0,D,0,D,1911,-719,1920,1893,-705,-747,0,0,29820,29820,23112,22548,0,0,0,0,0,0,0,0,29820,29820,0,0,1920,1893,1920,1893,0,0,0,0,1500,1500,0,0,0,0,0
04230584,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,52000,D,0,D,0,D,0,D,0,D,0,D,15960,D,0,D,370,D,0,D,0,D,0,D,0,D,0,D,4013,1956,4022,3994,1960,1947,7956,7956,47332,47332,47332,46178,0,0,0,0,0,0,0,0,47332,47332,0,0,4022,3994,4022,3994,10000,10000,0,0,0,0,0,0,0,0,0
04230584,2,54,0,2020,2019,0,.15300,.15300,2,.12000,.12000,34,D,.05250,.05250,15000,D,45000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3326,1855,3344,3289,1864,1838,9180,9180,55500,55500,55500,54146,0,0,0,0,0,0,0,0,55500,55500,0,0,3344,3289,3344,3289,20000,20000,0,0,0,0,0,0,0,0,0
04230594,1,47,0,2020,2019,2,.15300,.15300,1,.24000,.24000,29,D,.00000,.00000,105642,D,0,D,0,D,0,D,0,D,0,D,0,D,1300,D,20,D,0,D,0,D,1,D,2,D,8096,D,11141,0,11204,11016,0,0,16163,16163,105642,105642,0,0,2500,2500,0,0,0,0,0,0,105642,105642,0,0,13704,13516,13704,13516,0,0,0,0,0,0,0,0,0,0,0
04230594,2,0,0,2020,2019,2,.00000,.00000,1,-.4000,-.4000,29,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,2,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04230624,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,05,D,.04000,.04000,34866,D,0,D,0,D,0,D,0,D,0,D,0,D,2500,D,0,D,0,D,0,D,0,D,0,D,1736,D,2517,579,2526,2498,585,565,5335,5335,34866,34866,34866,34016,0,0,0,0,0,0,0,0,34866,34866,0,0,2526,2498,2526,2498,4537,4537,4236,4133,0,0,0,0,0,0,0
04230634,1,0,0,2020,2019,0,.00000,.00000,1,.10000,.10000,05,D,.02000,.02000,0,D,0,D,0,D,17094,D,13975,D,0,D,0,D,1700,D,0,D,0,D,0,D,0,D,0,D,0,D,483,39,489,469,41,34,0,0,17094,17094,17094,16677,0,0,0,0,0,0,0,0,17094,17094,0,0,489,469,489,469,4537,4537,1700,1659,0,0,0,0,0,0,0
04230634,2,49,0,2020,2019,0,.15300,.15300,2,.12000,.12000,05,D,.04000,.04000,33129,D,25820,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3740,726,3758,3703,740,699,9019,9019,58949,58949,58949,57511,0,0,0,0,0,0,0,0,58949,58949,0,0,3758,3703,3758,3703,9074,9074,0,0,0,0,0,0,0,0,0
04230634,3,0,0,2020,2019,0,.00000,.00000,1,.10000,.10000,05,D,.02000,.02000,0,D,0,D,0,D,17094,D,8635,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,483,39,489,469,41,34,0,0,17094,17094,17094,16677,0,0,0,0,0,0,0,0,17094,17094,0,0,489,469,489,469,4537,4537,0,0,0,0,0,0,0,0,0
04230644,1,0,26,2020,2019,2,.15300,.15300,2,.33060,.33060,0,T,.00000,.00000,40000,D,10500,D,0,D,0,D,0,D,0,D,0,D,150,D,2024,D,600,D,2,D,2,D,2,D,3508,D,-1870,0,-1796,-2017,0,0,7727,7727,50500,50500,0,0,2624,2569,1376,1431,120,120,420,586,50500,50500,0,0,2744,2689,2744,2689,0,0,0,0,0,0,0,0,0,0,0
04230704,1,0,58,2020,2019,0,.02900,.02900,2,.24000,.24000,19,D,.04560,.04560,0,D,244882,D,0,D,0,D,0,D,0,D,0,D,4500,D,0,D,0,D,0,D,0,D,0,D,12456,D,42762,9823,42858,42572,9840,9790,23581,24176,251519,251519,251519,245384,0,0,0,0,0,0,0,0,251519,251519,0,0,42858,42572,42858,42572,0,0,0,0,0,0,0,0,0,0,0
04230714,1,0,0,2020,2019,0,.15300,.15300,1,.22200,.22200,50,D,.04320,.04320,10793,D,0,D,0,D,10908,D,25807,D,0,D,0,D,3000,D,205,D,0,D,0,D,0,D,0,D,2300,D,1539,112,1548,1520,119,99,1651,1651,26715,26715,21701,21172,0,0,0,0,0,0,0,0,26715,26715,0,0,1548,1520,1548,1520,10141,10204,2300,2244,0,0,0,0,0,0,0
04230734,1,41,0,2020,2019,2,.03000,.03000,2,.22000,.22000,41,D,.06990,.06990,143087,D,1200,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,1,D,1,D,3216,D,15517,7257,15592,15367,7275,7219,20813,21408,144287,144287,119887,116573,2500,2500,0,0,0,0,0,0,144287,144287,0,0,18092,17867,18092,17867,0,0,0,0,0,0,0,0,0,0,0
04230734,2,0,0,2020,2019,2,.00000,.00000,1,-.3400,-.3400,41,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04230764,1,0,0,2020,2019,0,.00000,.00000,1,.17440,.17440,22,D,.04660,.04660,0,D,0,D,0,D,22800,D,22135,D,0,D,0,D,6500,D,0,D,0,D,0,D,0,D,0,D,5784,D,1488,927,1488,1486,929,924,0,0,27234,27234,22800,22244,0,0,0,0,0,0,0,0,21450,21450,0,0,1488,1486,1488,1486,0,0,0,0,0,0,0,0,0,0,0
04230794,1,62,0,2020,2019,1,.15300,.02900,1,.24000,.24000,05,D,.09300,.09300,133120,D,0,D,0,D,0,D,0,D,0,D,20400,D,0,D,700,D,0,D,0,D,0,D,0,D,0,D,19736,6544,19799,19611,6592,6448,20340,20367,133120,133120,133120,129873,500,500,0,0,0,0,0,0,133120,133120,0,0,20299,20111,20299,20111,9074,9074,700,683,0,0,0,0,0,0,0
04230814,1,62,0,2020,2019,0,.00000,.00000,2,.22000,.22000,21,D,.04990,.04990,0,D,0,D,0,D,105148,D,0,D,0,D,0,D,4600,D,3420,D,0,D,0,D,0,D,0,D,12096,D,10209,3764,10255,10118,3768,3757,0,0,106358,106358,105158,102564,0,0,0,0,0,0,0,0,94262,94262,0,0,10255,10118,10255,10118,4500,4500,18332,17896,0,0,0,0,0,0,0
04230824,1,67,0,2020,2019,0,.02900,.02900,2,.22000,.22000,23,D,.04250,.04250,145482,D,0,D,0,D,0,D,0,D,0,D,0,D,10000,D,195,D,0,D,0,D,0,D,0,D,24752,D,16036,5807,16082,15945,5810,5800,20699,21294,145502,145502,145502,141953,0,0,0,0,0,0,0,0,120750,120750,0,0,16082,15945,16082,15945,0,0,0,0,0,0,0,0,0,0,0
04230934,1,29,0,2020,2019,1,.15300,.15300,2,.22000,.22000,14,D,.04950,.04950,72000,D,64000,D,0,D,0,D,0,D,0,D,0,D,1700,D,270,D,2400,D,1,D,1,D,1,D,4204,D,13714,6309,13789,13564,6309,6309,20808,20808,136000,136000,136000,132683,2000,2000,0,0,480,480,0,0,136000,136000,0,0,16269,16044,16269,16044,0,0,0,0,85,83,0,0,0,0,0
04230954,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,33,D,.06210,.06210,35000,D,0,D,0,D,0,D,11098,D,0,D,12060,D,0,D,18,D,0,D,0,D,0,D,0,D,0,D,3665,1383,3674,3647,1390,1370,5355,5355,44433,44433,35000,34146,0,0,0,0,0,0,0,0,44433,44433,0,0,3674,3647,3674,3647,8000,8000,18,18,0,0,0,0,0,0,0
04230974,1,0,0,2020,2019,0,.15300,.15300,1,.24000,.24000,38,D,.07450,.07450,110000,D,0,D,1467,D,0,D,0,D,0,D,21660,D,2200,D,87,D,0,D,0,D,0,D,0,D,0,D,17951,7419,17999,17856,7426,7405,16830,16830,111467,111467,111467,108748,0,0,0,0,0,0,0,0,111467,111467,0,0,17999,17856,17999,17856,2270,2270,2287,2231,0,0,0,0,0,0,0
04230974,2,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,38,D,.05810,.05810,60000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6337,3416,6375,6262,3416,3415,9180,9180,60000,60000,60000,58537,0,0,0,0,0,0,0,0,60000,60000,0,0,6375,6262,6375,6262,2270,2270,0,0,0,0,0,0,0,0,0
04231004,1,87,0,2020,2019,3,.00000,.00000,1,.00000,.00000,23,D,.06070,.06000,0,D,0,D,0,D,0,D,8400,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,-1494,0,0,-1490,-1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,908,0,0,0,0,0
04231034,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,30000,D,0,D,0,D,0,D,0,D,0,D,0,D,3600,D,0,D,0,D,0,D,0,D,0,D,4932,D,2130,0,2139,2111,0,0,4590,4590,31640,31640,0,0,0,0,0,0,0,0,0,0,31640,31640,0,0,2139,2111,2139,2111,0,0,0,0,0,0,0,0,0,0,0
04231114,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,05,D,-.0639,-.0639,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1500,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9074,9074,1500,1463,0,0,0,0,0,0,0
04231134,1,41,0,2020,2019,2,.15300,.15300,1,.27980,.27980,0,T,.00000,.00000,33000,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,0,D,0,D,1,D,0,D,-952,0,-813,-1230,0,0,5049,5049,33000,33000,0,0,1000,1000,0,0,0,0,1294,1670,33000,33000,0,0,1481,1440,1481,1440,0,0,0,0,0,0,0,0,0,0,0
04231164,1,47,0,2020,2019,1,.15300,.15300,2,.12000,.12000,0,T,.00000,.00000,57000,D,45000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,6306,0,6324,6269,0,0,15606,15606,97000,97000,0,0,2000,2000,0,0,0,0,0,0,97000,97000,0,0,8324,8269,8324,8269,0,0,0,0,0,0,0,0,0,0,0
04231214,1,0,0,2020,2019,1,.15300,.15300,1,.22200,.22200,14,D,.04950,.04950,31000,D,0,D,0,D,0,D,14136,D,0,D,0,D,4900,D,1481,D,0,D,0,D,0,D,0,D,5736,D,2126,1163,2140,2099,1163,1163,4743,4743,42658,42658,33000,32195,500,500,0,0,0,0,0,0,42658,42658,0,0,2640,2599,2640,2599,0,0,0,0,245,239,0,0,0,0,0
04231214,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,14,D,.04950,.04950,40000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2933,1785,2942,2914,1785,1785,6120,6120,38333,38333,38333,37398,0,0,0,0,0,0,0,0,38333,38333,0,0,2942,2914,2942,2914,0,0,0,0,0,0,0,0,0,0,0
04231224,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,38,D,.06560,.06560,45000,D,0,D,0,D,0,D,0,D,0,D,12888,D,0,D,0,D,0,D,0,D,0,D,0,D,168,D,3877,2571,3886,3859,2573,2566,6885,6885,46201,46201,46201,45074,0,0,0,0,0,0,0,0,46201,46201,0,0,3886,3859,3886,3859,2270,2270,168,164,0,0,0,0,0,0,0
04231234,1,0,38,2020,2019,2,.15300,.15300,2,.22000,.22000,23,D,.04250,.04250,44230,D,66000,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,2,D,2,D,2,D,4536,D,6525,3931,6600,6375,3937,3918,16865,16865,110230,110230,110230,107541,4000,4000,0,0,0,0,0,0,110230,110230,0,0,10600,10375,10600,10375,0,0,0,0,0,0,0,0,0,0,0
04231244,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,39,D,.03070,.03070,46512,D,0,D,0,D,0,D,0,D,0,D,5688,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,3914,1428,3923,3896,1428,1428,7116,7116,46512,46512,46512,45378,0,0,0,0,0,0,0,0,46512,46512,0,0,3923,3896,3923,3896,0,0,0,0,0,0,0,0,0,0,0
04231264,1,46,0,2020,2019,0,.15300,.15300,2,.22000,.22000,39,D,.03070,.03070,78000,D,120000,D,0,D,0,D,0,D,0,D,0,D,7000,D,186,D,0,D,0,D,0,D,0,D,16744,D,27786,6079,27831,27694,6079,6079,30294,30294,190900,190900,198000,193171,0,0,0,0,0,0,0,0,174156,174156,0,0,27831,27694,27831,27694,0,0,0,0,0,0,0,0,0,0,0
04231274,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,03,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1900,D,75,D,0,D,0,D,0,D,0,D,0,D,0,-76,0,0,-75,-77,0,0,1300,1300,1300,1268,0,0,0,0,0,0,0,0,1300,1300,0,0,0,0,0,0,18300,18300,2047,1998,0,0,0,0,0,0,0
04231334,1,0,58,2020,2019,0,.06240,.06240,2,.24000,.24000,23,D,.04250,.04250,244882,D,60000,D,0,D,0,D,0,D,0,D,0,D,5000,D,1688,D,0,D,0,D,0,D,0,D,5152,D,55569,12580,55665,55379,12583,12574,33255,33850,304882,304882,304882,297446,0,0,0,0,0,0,0,0,304882,304882,0,0,55665,55379,55665,55379,0,0,0,0,0,0,0,0,0,0,0
04231374,1,0,0,2020,2019,0,.15300,.15300,1,.10000,.12000,05,D,.02780,.02780,22000,D,0,D,0,D,0,D,0,D,0,D,0,D,900,D,0,D,0,D,0,D,0,D,0,D,1440,D,975,72,982,960,77,63,3366,3366,22000,22000,22000,21463,0,0,0,0,0,0,0,0,22000,22000,0,0,982,960,982,960,4537,4537,2340,2283,0,0,0,0,62,67,0
04231374,2,0,0,2020,2019,0,.15300,.15300,1,.17650,.10000,05,D,.02780,.02780,15783,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,336,-100,358,290,-96,-109,2415,2415,15783,15783,15783,15398,0,0,0,0,0,0,0,48,15783,15783,0,0,358,338,358,338,4537,4537,0,0,0,0,0,0,111,114,0
