NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04310264,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,05,D,.02780,.02780,24868,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1306,147,1326,1299,157,143,3805,3805,24868,24868,24868,24261,0,0,0,0,0,0,0,0,24868,24868,0,0,1326,1299,1326,1299,4537,4537,0,0,0,0,0,0,40,45,0
04310284,1,0,0,2020,2019,1,.15300,.15300,1,.15980,.15980,44,D,.00000,.00000,20000,D,0,D,0,D,0,D,0,D,0,D,9600,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,-5053,0,-4771,-5147,0,0,3060,3060,20000,20000,0,0,165,135,1400,1400,0,0,3371,3747,20000,20000,0,0,165,135,165,135,0,0,0,0,0,0,0,0,0,0,0
04310294,1,0,59,2020,2019,0,.00000,.00000,2,.22200,.22200,22,D,.04650,.04660,0,D,0,D,0,D,36000,D,31735,D,0,D,0,D,5000,D,150,D,0,D,0,D,0,D,0,D,3600,D,2485,1365,2526,2471,1374,1362,0,0,48687,48687,36000,35122,0,0,0,0,0,0,0,0,48687,48687,0,0,2526,2471,2526,2471,0,0,0,0,0,0,0,0,0,0,0
04310304,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,01,D,.00000,.00000,0,D,0,D,0,D,0,D,24307,D,0,D,11640,D,0,D,650,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,650,634,0,0,0,0,0,0,0
04310314,1,0,0,2020,2019,0,.15300,.15300,1,.00000,.00000,47,D,.00000,.00000,8619,D,0,D,0,D,0,D,0,D,0,D,0,D,4500,D,0,D,0,D,0,D,0,D,0,D,0,D,-570,0,-529,-583,0,0,1319,1319,8619,8619,8619,8409,0,0,0,0,0,0,529,583,8619,8619,0,0,0,0,0,0,4500,4500,0,0,0,0,0,0,106,114,0
04310324,1,0,59,2020,2019,0,.15300,.15300,2,.12000,.22000,0,T,.00000,.00000,14012,D,35784,D,0,D,0,D,0,D,0,D,0,D,2300,D,185,D,0,D,0,D,0,D,0,D,0,D,9278,0,9440,9224,0,0,7619,7619,104959,104959,0,0,0,0,0,0,0,0,0,0,104959,104959,0,0,9440,9224,9440,9224,0,0,0,0,0,0,0,0,0,0,0
04310334,1,0,0,2020,2019,0,.00000,.00000,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,17335,D,0,D,12600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,9600,9600,9600,9366,0,0,0,0,0,0,0,0,9600,9600,0,0,0,0,0,0,4537,4537,0,0,0,0,0,0,0,0,0
04310344,1,0,0,2020,2019,0,.15300,.15300,1,.17650,.17650,45,D,.00000,.00000,8700,D,0,D,0,D,0,D,0,D,0,D,0,D,3810,D,274,D,0,D,0,D,0,D,0,D,0,D,-273,0,-209,-294,0,0,1331,1331,12474,12474,12474,12170,0,0,0,0,0,0,236,301,12474,12474,0,0,27,7,27,7,0,0,0,0,0,0,0,0,0,0,0
04310374,1,0,0,2020,2019,2,.15300,.15300,2,.22000,.22000,44,D,.00000,.00000,80000,D,80000,D,0,D,0,D,0,D,0,D,0,D,3400,D,40,D,0,D,2,D,2,D,2,D,8008,D,17380,0,17549,17324,0,0,24480,24480,160000,160000,0,0,4000,4000,0,0,0,0,0,0,160000,160000,0,0,21549,21324,21549,21324,0,0,0,0,0,0,0,0,0,0,0
04310414,1,0,0,2020,2019,0,.15300,.15300,1,.20430,.20410,24,D,.07130,.07240,81000,D,0,D,0,D,0,D,0,D,0,D,0,D,4300,D,14,D,0,D,0,D,0,D,0,D,10624,D,9805,2453,9842,9793,2522,2430,12393,12393,81020,81020,81020,79044,0,0,0,0,0,0,0,0,70396,70396,0,0,9842,9793,9842,9793,0,0,14938,14574,1587,1629,0,0,0,0,0
04310414,2,0,0,2020,2019,0,.15300,.15300,1,.24000,.24000,24,D,.07850,.07850,110000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,17539,6342,17647,17504,6378,6330,16830,16830,110000,110000,110000,107317,0,0,0,0,0,0,0,0,110000,110000,0,0,17647,17504,17647,17504,12200,12098,6378,6176,0,0,0,0,0,0,0
04310414,3,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,24,D,.06800,.06800,61200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,6554,2930,6639,6526,2947,2924,9364,9364,61200,61200,61200,59707,0,0,0,0,0,0,0,0,61200,61200,0,0,6639,6526,6639,6526,12200,12098,2947,2853,0,0,0,0,0,0,0
04310424,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,7747,D,0,D,0,D,0,D,64,D,0,D,0,D,0,D,0,D,240,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04310434,1,71,0,2020,2019,0,.15300,.15300,2,.12000,.12000,10,D,.00000,.00000,55241,D,15439,D,0,D,7200,D,21842,D,0,D,0,D,1900,D,370,D,0,D,0,D,0,D,0,D,3180,D,7136,0,7177,7122,0,0,10814,10814,88746,88746,0,0,0,0,0,0,0,0,0,0,88746,88746,0,0,7177,7122,7177,7122,0,0,0,0,0,0,0,0,0,0,0
04310464,1,0,0,2020,2019,0,.00000,.00000,1,.22000,.22000,05,D,.09300,.09300,0,D,0,D,0,D,91274,D,0,D,0,D,0,D,2200,D,1400,D,0,D,0,D,0,D,0,D,800,D,13170,5050,13255,13142,5113,5029,0,0,91274,91274,91274,89048,0,0,0,0,0,0,0,0,91274,91274,0,0,13255,13142,13255,13142,4537,4537,4400,4293,0,0,0,0,0,0,0
04310474,1,21,0,2020,2019,2,.15300,.15300,1,.00000,.00000,33,D,.04040,.04040,19136,D,0,D,0,D,0,D,0,D,0,D,10020,D,0,D,3,D,0,D,0,D,0,D,0,D,0,D,0,136,0,0,147,133,2928,2928,19136,19136,19136,18669,79,49,0,0,0,0,0,0,19136,19136,0,0,79,49,79,49,11200,11200,3,3,0,0,0,0,0,0,0
04310474,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,33,D,.06000,.06000,24822,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1300,718,1321,1293,732,713,3798,3798,24822,24822,24822,24217,0,0,0,0,0,0,0,0,24822,24822,0,0,1321,1293,1321,1293,8000,8000,0,0,0,0,0,0,0,0,0
04310474,4,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,33,D,-.0229,-.0229,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200,11200,0,0,0,0,0,0,0,0,0
04310524,1,49,0,2020,2019,0,.15300,.15300,2,.12000,.12000,03,D,.02590,.03340,35868,D,43242,D,0,D,0,D,0,D,0,D,0,D,1600,D,0,D,0,D,0,D,0,D,0,D,8868,D,6136,1408,6177,6122,1430,1401,12104,12104,79110,79110,79110,77181,0,0,0,0,0,0,0,0,79110,79110,0,0,6177,6122,6177,6122,24400,24400,11898,11580,0,0,0,0,0,0,0
04310574,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,34,D,.05250,.05250,46517,D,0,D,0,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,2876,D,4169,2023,4189,4162,2033,2020,7117,7117,48727,48727,48727,47539,0,0,0,0,0,0,0,0,48727,48727,0,0,4189,4162,4189,4162,10000,10000,4076,3977,0,0,0,0,0,0,0
04310594,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,29,D,.00000,.00000,0,D,0,D,0,D,0,D,18535,D,0,D,0,D,1200,D,4938,D,0,D,0,D,0,D,0,D,4488,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04310624,1,0,0,2020,2019,0,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,423,D,11971,D,0,D,0,D,1800,D,230,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,423,423,423,413,0,0,0,0,0,0,0,0,423,423,0,0,0,0,0,0,10000,10000,1800,1756,0,0,0,0,0,0,0
04310654,1,0,0,2020,2019,0,.00000,.00000,1,.22200,.22200,34,D,.05250,.05250,0,D,0,D,0,D,28103,D,17731,D,0,D,0,D,960,D,250,D,0,D,0,D,0,D,0,D,1112,D,2537,941,2557,2530,950,937,0,0,35126,35126,28103,27418,0,0,0,0,0,0,0,0,35126,35126,0,0,2557,2530,2557,2530,10000,10000,2072,2021,0,0,0,0,0,0,0
04310664,1,0,0,2020,2019,3,.00000,.00000,1,-.0765,-.0765,34,D,.00000,.00000,0,D,0,D,0,D,2980,D,0,D,0,D,0,D,600,D,297,D,0,D,0,D,0,D,0,D,2640,D,0,0,0,0,0,0,0,0,6355,6355,6355,6200,0,0,0,0,0,0,0,0,6355,6355,0,0,0,0,0,0,15000,15000,3240,3161,0,0,0,0,0,0,0
04310724,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.22000,33,D,.06210,.06210,52000,D,0,D,0,D,0,D,0,D,0,D,8160,D,0,D,300,D,0,D,0,D,0,D,0,D,0,D,4570,2431,4615,4555,2445,2426,7956,7956,52000,52000,52000,50732,0,0,0,0,0,0,0,0,52000,52000,0,0,4615,4555,4615,4555,8000,8000,300,293,0,0,0,0,0,0,0
04310764,1,42,0,2020,2019,1,.15300,.15300,1,.22000,.22000,03,D,.03340,.03340,86000,D,0,D,0,D,0,D,0,D,0,D,0,D,190,D,0,D,0,D,0,D,1,D,1,D,4260,D,7204,1743,7321,7165,1764,1736,13158,13158,86000,86000,86000,83902,2000,2000,0,0,0,0,0,0,86000,86000,0,0,9321,9165,9321,9165,18300,18300,6214,6035,0,0,0,0,0,0,0
04310794,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,36,D,.02850,.02850,35000,D,0,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,1572,D,2521,614,2542,2515,621,612,5355,5355,35000,35000,35000,34146,0,0,0,0,0,0,0,0,35000,35000,0,0,2542,2515,2542,2515,0,0,0,0,0,0,0,0,0,0,0
04310864,1,0,0,2020,2019,2,.15300,.15300,1,.33060,.12000,14,D,.08740,.04950,47000,D,0,D,0,D,0,D,0,D,0,D,16404,D,0,D,380,D,0,D,2,D,2,D,2,D,200,D,-939,1976,-839,-973,1989,1972,7191,7191,47000,47000,47000,45854,3161,3120,839,880,0,0,0,93,47000,47000,0,0,3161,3120,3161,3120,0,0,0,0,0,0,0,0,0,16,0
04310874,1,36,0,2020,2019,1,.08290,.08290,2,.24000,.24000,10,D,.00000,.00000,95122,D,167461,D,0,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,1,D,1,D,1,D,31492,D,39268,0,39411,39221,0,0,36003,36598,262583,262583,0,0,2000,2000,0,0,0,0,0,0,231091,231091,0,0,41411,41221,41411,41221,0,0,0,0,0,0,0,0,0,0,0
04310914,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,23,D,.04330,.04260,0,D,0,D,0,D,185,D,13896,D,0,D,0,D,600,D,0,D,0,D,0,D,0,D,0,D,1764,D,0,-358,0,0,-353,-360,0,0,185,185,185,181,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,90,87,0,0,0,0,0
04310954,1,33,0,2020,2019,0,.15300,.15300,2,.12000,.22000,11,D,.05750,.05750,47000,D,59876,D,0,D,0,D,0,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,6624,D,9238,4995,9379,9191,5014,4988,16352,16352,104680,104680,104680,102127,0,0,0,0,0,0,0,0,104680,104680,0,0,9379,9191,9379,9191,6000,6000,0,0,0,0,0,0,0,0,0
04310984,1,0,0,2020,2019,3,.15300,.15300,1,.21060,.33060,50,D,.13340,.13340,35000,D,0,D,0,D,0,D,0,D,0,D,0,D,3900,D,0,D,0,D,3,D,3,D,3,D,3908,D,-7362,-362,-7231,-7406,-292,-385,5355,5355,35730,35730,35730,34859,1809,1768,4191,4200,0,0,3040,3206,35730,35730,0,0,1809,1768,1809,1768,9510,9706,3908,3813,0,0,0,0,1034,1064,0
04311014,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,44,D,.00000,.00000,77000,D,0,D,0,D,0,D,0,D,0,D,13200,D,0,D,60,D,0,D,0,D,0,D,0,D,6000,D,8336,0,8421,8308,0,0,11781,11781,69300,69300,0,0,0,0,0,0,0,0,0,0,69300,69300,0,0,8421,8308,8421,8308,0,0,0,0,0,0,0,0,0,0,0
04311064,1,0,0,2020,2019,0,.15300,.15300,1,.22000,.22000,23,D,.04250,.04250,88000,D,0,D,0,D,0,D,0,D,0,D,11820,D,0,D,265,D,0,D,0,D,0,D,0,D,0,D,13195,3693,13279,13167,3697,3692,13464,13464,91386,91386,91386,89157,0,0,0,0,0,0,0,0,91386,91386,0,0,13279,13167,13279,13167,0,0,0,0,0,0,0,0,0,0,0
04311064,2,0,0,2020,2019,0,.15300,.15300,1,.10000,.12000,23,D,.04250,.04250,22000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,966,744,982,960,748,743,3366,3366,22000,22000,22000,21463,0,0,0,0,0,0,0,0,22000,22000,0,0,982,960,982,960,0,0,0,0,0,0,0,0,0,0,0
04311104,1,82,0,2020,2019,1,.00000,.00000,1,.00000,.00000,21,D,.00000,.00000,0,D,0,D,0,D,7920,D,0,D,0,D,0,D,2600,D,0,D,0,D,0,D,0,D,0,D,240,D,0,0,0,0,0,0,0,0,7920,7920,0,0,0,0,0,0,0,0,0,0,7920,7920,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0
04311134,1,41,0,2020,2019,0,.15300,.15300,2,.12000,.12000,36,D,.03010,.03020,13000,D,52063,D,0,D,0,D,0,D,0,D,0,D,6000,D,126,D,0,D,0,D,0,D,0,D,4972,D,4450,1346,4492,4437,1357,1342,9955,9955,65063,65063,65063,63476,0,0,0,0,0,0,0,0,65063,65063,0,0,4492,4437,4492,4437,0,0,0,0,0,0,0,0,0,0,0
04311134,2,0,0,2020,2019,1,.00000,.00000,1,-.0765,-.0765,36,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04311194,1,0,45,2020,2019,0,.15300,.15300,2,.24000,.24000,10,D,.00000,.00000,100000,D,106494,D,0,D,0,D,0,D,0,D,0,D,3000,D,710,D,0,D,0,D,0,D,0,D,7464,D,31837,0,32052,31766,0,0,31594,31594,206494,206494,0,0,0,0,0,0,0,0,0,0,206494,206494,0,0,32052,31766,32052,31766,0,0,0,0,0,0,0,0,0,0,0
04311204,1,0,0,2020,2019,0,.15300,.15300,1,.24000,.24000,21,D,.05260,.05260,132708,D,0,D,0,D,0,D,0,D,0,D,0,D,13200,D,30,D,0,D,0,D,0,D,0,D,2400,D,21537,5616,21608,21513,5655,5603,20304,20304,126708,126708,126708,123618,0,0,0,0,0,0,0,0,124308,124308,0,0,21608,21513,21608,21513,2250,2250,6758,6644,0,0,0,0,0,0,0
04311204,2,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,21,D,.04750,.04750,37855,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2864,1481,2885,2857,1487,1479,5792,5792,37855,37855,37855,36932,0,0,0,0,0,0,0,0,37855,37855,0,0,2885,2857,2885,2857,2250,2250,0,0,0,0,0,0,0,0,0
04311214,1,0,0,2020,2019,0,.03800,.03800,1,.35000,.35000,05,D,.09300,.09300,243189,D,0,D,0,D,0,D,0,D,0,D,49648,D,0,D,691,D,0,D,0,D,0,D,0,D,0,D,55688,19274,56040,55571,19349,19249,23921,24516,243189,243189,243189,237258,0,0,0,0,0,0,0,0,243189,243189,0,0,56040,55571,56040,55571,4537,4537,0,0,0,0,0,0,0,0,0
04311284,1,70,0,2020,2019,0,.15300,.15300,2,.12000,.12000,26,D,.05080,.05080,40050,D,13622,D,0,D,0,D,0,D,0,D,0,D,2800,D,5367,D,0,D,0,D,0,D,0,D,20,D,2927,1111,2969,2914,1132,1104,8212,8212,53672,53672,53672,52363,0,0,0,0,0,0,0,0,53672,53672,0,0,2969,2914,2969,2914,25700,25463,0,0,0,0,0,0,0,0,0
04311304,1,0,0,2020,2019,1,.15300,.15300,1,.26800,.11390,22,D,.09840,.05050,42000,D,0,D,0,D,0,D,0,D,0,D,0,D,4500,D,25,D,0,D,1,D,1,D,1,D,16824,D,-142,1380,28,-198,1444,1358,6426,6426,42000,42000,42000,40976,2000,2000,0,0,0,0,0,231,25176,25176,0,0,2028,2033,2028,2033,0,0,0,0,0,0,0,0,0,68,0
04311324,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,33,D,.06210,.06210,31441,D,0,D,0,D,0,D,0,D,0,D,11760,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2334,1278,2355,2327,1293,1273,4810,4810,33441,33441,33441,32625,0,0,0,0,0,0,0,0,33441,33441,0,0,2355,2327,2355,2327,8000,8000,0,0,0,0,0,0,0,0,0
04311344,1,0,0,2020,2019,2,.00000,.00000,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,3420,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04311364,1,47,0,2020,2019,4,.15300,.15300,2,.12000,.12000,23,D,.04250,.04250,78913,D,870,D,0,D,0,D,0,D,0,D,0,D,4000,D,0,D,0,D,1,D,2,D,3,D,3000,D,1217,2248,1258,1203,2269,2241,12207,12207,79783,79783,79783,77837,5000,5000,0,0,0,0,0,0,79783,79783,0,0,6258,6203,6258,6203,0,0,0,0,0,0,0,0,0,0,0
04311374,1,0,0,2020,2019,2,.03800,.03800,2,.40000,.40000,33,D,.06850,.06850,450111,D,0,D,0,D,0,D,0,D,0,D,0,D,19981,D,0,D,0,D,2,D,2,D,2,D,4184,D,97189,29369,97891,96954,29396,29360,31334,31929,450111,450111,450111,439133,1494,1494,0,0,0,0,0,0,450111,450111,0,0,99386,98449,99386,98449,16050,16050,15371,14993,0,0,0,0,0,0,0
04311394,1,0,0,2020,2019,1,.04740,.04740,2,.24000,.24000,34,D,.05250,.05250,243189,D,20000,D,0,D,0,D,0,D,0,D,0,D,7500,D,340,D,0,D,1,D,1,D,1,D,16924,D,36982,11451,37125,36935,11471,11444,26711,27306,238489,238489,238489,232672,2000,2000,0,0,0,0,0,0,221565,221565,0,0,39125,38935,39125,38935,20000,20000,20000,20000,0,0,0,0,0,0,0
04311424,1,0,0,2020,2019,0,.02900,.02900,1,.24000,.24000,36,D,.04410,.04410,156000,D,0,D,0,D,0,D,0,D,0,D,0,D,8700,D,253,D,0,D,0,D,0,D,0,D,26076,D,25237,5609,25308,25213,5641,5599,21004,21599,165798,165798,165798,161754,0,0,0,0,0,0,0,0,139722,139722,0,0,25308,25213,25308,25213,0,0,0,0,0,0,0,0,0,0,0
04311494,1,61,0,2020,2019,2,.15300,.15300,2,.12000,.12000,21,D,.04750,.04750,33746,D,48299,D,0,D,0,D,0,D,0,D,0,D,9000,D,25,D,0,D,0,D,0,D,0,D,0,D,5488,2948,5529,5474,2966,2943,12553,12553,82045,82045,80845,78844,1000,1000,0,0,0,0,0,0,82045,82045,0,0,6529,6474,6529,6474,4500,4500,0,0,0,0,0,0,0,0,0
04311504,1,0,0,2020,2019,0,.15300,.15300,1,.12000,.12000,05,D,.06000,.08000,45356,D,0,D,0,D,0,D,0,D,0,D,14400,D,0,D,65,D,0,D,0,D,0,D,0,D,0,D,4498,1506,4519,4492,1553,1490,6939,6939,51476,51476,51476,50221,0,0,0,0,0,0,0,0,51476,51476,0,0,4519,4492,4519,4492,4537,4537,65,63,0,0,0,0,0,0,0
